year,month,week,Zip Code,sale,Clean Alternative Fuel Vehicle Type
2015,5,22,98074.0,177,Plug-in Hybrid Electric Vehicle (PHEV)
2015,6,23,98074.0,179,Plug-in Hybrid Electric Vehicle (PHEV)
2015,6,24,98074.0,181,Battery Electric Vehicle (BEV)
2015,6,26,98074.0,182,Battery Electric Vehicle (BEV)
2015,7,28,98074.0,183,Battery Electric Vehicle (BEV)
2015,7,29,98074.0,184,Battery Electric Vehicle (BEV)
2015,7,29,98074.0,185,Plug-in Hybrid Electric Vehicle (PHEV)
2015,7,30,98074.0,187,Battery Electric Vehicle (BEV)
2015,8,34,98074.0,188,Battery Electric Vehicle (BEV)
2015,8,35,98074.0,190,Battery Electric Vehicle (BEV)
2015,9,37,98074.0,191,Battery Electric Vehicle (BEV)
2015,9,37,98074.0,192,Plug-in Hybrid Electric Vehicle (PHEV)
2015,9,38,98074.0,193,Battery Electric Vehicle (BEV)
2015,9,38,98074.0,194,Plug-in Hybrid Electric Vehicle (PHEV)
2015,9,39,98074.0,195,Battery Electric Vehicle (BEV)
2015,9,39,98074.0,196,Plug-in Hybrid Electric Vehicle (PHEV)
2015,10,41,98074.0,197,Battery Electric Vehicle (BEV)
2015,10,41,98074.0,198,Plug-in Hybrid Electric Vehicle (PHEV)
2015,10,42,98074.0,199,Battery Electric Vehicle (BEV)
2015,11,45,98074.0,201,Battery Electric Vehicle (BEV)
2015,11,46,98074.0,202,Battery Electric Vehicle (BEV)
2015,11,47,98074.0,204,Battery Electric Vehicle (BEV)
2015,12,50,98074.0,205,Battery Electric Vehicle (BEV)
2015,12,50,98074.0,206,Plug-in Hybrid Electric Vehicle (PHEV)
2015,12,51,98074.0,207,Battery Electric Vehicle (BEV)
2015,12,52,98074.0,208,Battery Electric Vehicle (BEV)
2015,12,53,98074.0,209,Battery Electric Vehicle (BEV)
2016,1,1,98074.0,210,Battery Electric Vehicle (BEV)
2016,1,1,98074.0,211,Plug-in Hybrid Electric Vehicle (PHEV)
2016,1,2,98074.0,212,Battery Electric Vehicle (BEV)
2016,1,3,98074.0,213,Battery Electric Vehicle (BEV)
2016,1,3,98074.0,216,Plug-in Hybrid Electric Vehicle (PHEV)
2016,1,4,98074.0,217,Battery Electric Vehicle (BEV)
2016,2,5,98074.0,219,Plug-in Hybrid Electric Vehicle (PHEV)
2016,2,6,98074.0,220,Battery Electric Vehicle (BEV)
2016,2,6,98074.0,221,Plug-in Hybrid Electric Vehicle (PHEV)
2016,2,7,98074.0,223,Battery Electric Vehicle (BEV)
2016,2,7,98074.0,224,Plug-in Hybrid Electric Vehicle (PHEV)
2016,3,11,98074.0,225,Battery Electric Vehicle (BEV)
2016,3,12,98074.0,226,Battery Electric Vehicle (BEV)
2016,3,13,98074.0,228,Plug-in Hybrid Electric Vehicle (PHEV)
2016,4,14,98074.0,229,Plug-in Hybrid Electric Vehicle (PHEV)
2016,4,15,98074.0,230,Battery Electric Vehicle (BEV)
2016,4,16,98074.0,231,Battery Electric Vehicle (BEV)
2016,4,16,98074.0,232,Plug-in Hybrid Electric Vehicle (PHEV)
2016,4,17,98074.0,233,Battery Electric Vehicle (BEV)
2016,5,18,98074.0,234,Battery Electric Vehicle (BEV)
2016,5,18,98074.0,235,Plug-in Hybrid Electric Vehicle (PHEV)
2016,5,19,98074.0,236,Battery Electric Vehicle (BEV)
2016,5,19,98074.0,237,Plug-in Hybrid Electric Vehicle (PHEV)
2016,5,20,98074.0,238,Battery Electric Vehicle (BEV)
2016,5,20,98074.0,239,Plug-in Hybrid Electric Vehicle (PHEV)
2016,5,21,98074.0,240,Battery Electric Vehicle (BEV)
2016,5,22,98074.0,241,Battery Electric Vehicle (BEV)
2016,6,23,98074.0,242,Battery Electric Vehicle (BEV)
2016,6,23,98074.0,243,Plug-in Hybrid Electric Vehicle (PHEV)
2016,6,24,98074.0,244,Battery Electric Vehicle (BEV)
2016,6,25,98074.0,245,Battery Electric Vehicle (BEV)
2016,6,25,98074.0,246,Plug-in Hybrid Electric Vehicle (PHEV)
2016,6,26,98074.0,247,Battery Electric Vehicle (BEV)
2016,7,27,98074.0,248,Battery Electric Vehicle (BEV)
2016,7,27,98074.0,249,Plug-in Hybrid Electric Vehicle (PHEV)
2016,7,28,98074.0,250,Battery Electric Vehicle (BEV)
2016,7,28,98074.0,252,Plug-in Hybrid Electric Vehicle (PHEV)
2016,7,29,98074.0,253,Battery Electric Vehicle (BEV)
2016,7,29,98074.0,254,Plug-in Hybrid Electric Vehicle (PHEV)
2016,7,30,98074.0,256,Battery Electric Vehicle (BEV)
2016,7,30,98074.0,257,Plug-in Hybrid Electric Vehicle (PHEV)
2016,8,31,98074.0,258,Battery Electric Vehicle (BEV)
2016,8,31,98074.0,259,Plug-in Hybrid Electric Vehicle (PHEV)
2016,8,32,98074.0,260,Battery Electric Vehicle (BEV)
2016,8,33,98074.0,272,Battery Electric Vehicle (BEV)
2016,8,33,98074.0,273,Plug-in Hybrid Electric Vehicle (PHEV)
2016,8,34,98074.0,274,Battery Electric Vehicle (BEV)
2016,8,34,98074.0,275,Plug-in Hybrid Electric Vehicle (PHEV)
2016,8,35,98074.0,276,Battery Electric Vehicle (BEV)
2016,9,37,98074.0,277,Battery Electric Vehicle (BEV)
2016,9,37,98074.0,279,Plug-in Hybrid Electric Vehicle (PHEV)
2016,9,38,98074.0,280,Battery Electric Vehicle (BEV)
2016,9,38,98074.0,281,Plug-in Hybrid Electric Vehicle (PHEV)
2016,9,39,98074.0,282,Plug-in Hybrid Electric Vehicle (PHEV)
2016,10,40,98074.0,283,Battery Electric Vehicle (BEV)
2016,10,41,98074.0,284,Battery Electric Vehicle (BEV)
2016,10,42,98074.0,285,Battery Electric Vehicle (BEV)
2016,10,42,98074.0,286,Plug-in Hybrid Electric Vehicle (PHEV)
2016,10,43,98074.0,287,Battery Electric Vehicle (BEV)
2016,11,44,98074.0,289,Battery Electric Vehicle (BEV)
2016,11,45,98074.0,290,Battery Electric Vehicle (BEV)
2016,11,45,98074.0,291,Plug-in Hybrid Electric Vehicle (PHEV)
2016,11,46,98074.0,292,Battery Electric Vehicle (BEV)
2016,11,47,98074.0,293,Battery Electric Vehicle (BEV)
2016,11,48,98074.0,294,Battery Electric Vehicle (BEV)
2016,12,49,98074.0,295,Battery Electric Vehicle (BEV)
2016,12,50,98074.0,296,Battery Electric Vehicle (BEV)
2016,12,50,98074.0,297,Plug-in Hybrid Electric Vehicle (PHEV)
2016,12,51,98074.0,299,Battery Electric Vehicle (BEV)
2016,12,52,98074.0,301,Battery Electric Vehicle (BEV)
2017,1,1,98074.0,302,Battery Electric Vehicle (BEV)
2017,1,1,98074.0,303,Plug-in Hybrid Electric Vehicle (PHEV)
2017,1,2,98074.0,304,Battery Electric Vehicle (BEV)
2017,1,2,98074.0,308,Plug-in Hybrid Electric Vehicle (PHEV)
2017,1,3,98074.0,310,Battery Electric Vehicle (BEV)
2017,1,3,98074.0,311,Plug-in Hybrid Electric Vehicle (PHEV)
2017,1,4,98074.0,312,Battery Electric Vehicle (BEV)
2017,1,5,98074.0,314,Battery Electric Vehicle (BEV)
2017,2,5,98074.0,315,Battery Electric Vehicle (BEV)
2017,2,5,98074.0,316,Plug-in Hybrid Electric Vehicle (PHEV)
2017,2,6,98074.0,317,Battery Electric Vehicle (BEV)
2017,2,7,98074.0,318,Battery Electric Vehicle (BEV)
2017,2,8,98074.0,319,Battery Electric Vehicle (BEV)
2017,2,9,98074.0,320,Battery Electric Vehicle (BEV)
2017,3,9,98074.0,321,Battery Electric Vehicle (BEV)
2017,3,10,98074.0,324,Battery Electric Vehicle (BEV)
2017,3,12,98074.0,325,Battery Electric Vehicle (BEV)
2017,3,13,98074.0,326,Battery Electric Vehicle (BEV)
2017,4,14,98074.0,327,Battery Electric Vehicle (BEV)
2017,4,14,98074.0,328,Plug-in Hybrid Electric Vehicle (PHEV)
2017,4,15,98074.0,329,Battery Electric Vehicle (BEV)
2017,4,16,98074.0,330,Battery Electric Vehicle (BEV)
2017,4,17,98074.0,331,Battery Electric Vehicle (BEV)
2017,5,18,98074.0,333,Plug-in Hybrid Electric Vehicle (PHEV)
2017,5,19,98074.0,334,Battery Electric Vehicle (BEV)
2017,5,20,98074.0,335,Battery Electric Vehicle (BEV)
2017,5,20,98074.0,336,Plug-in Hybrid Electric Vehicle (PHEV)
2017,5,21,98074.0,337,Battery Electric Vehicle (BEV)
2017,5,21,98074.0,338,Plug-in Hybrid Electric Vehicle (PHEV)
2017,5,22,98074.0,342,Battery Electric Vehicle (BEV)
2017,6,23,98074.0,345,Battery Electric Vehicle (BEV)
2017,6,23,98074.0,347,Plug-in Hybrid Electric Vehicle (PHEV)
2017,6,24,98074.0,348,Battery Electric Vehicle (BEV)
2017,6,24,98074.0,349,Plug-in Hybrid Electric Vehicle (PHEV)
2017,6,25,98074.0,352,Battery Electric Vehicle (BEV)
2017,6,25,98074.0,353,Plug-in Hybrid Electric Vehicle (PHEV)
2017,6,26,98074.0,354,Battery Electric Vehicle (BEV)
2017,7,27,98074.0,355,Battery Electric Vehicle (BEV)
2017,7,27,98074.0,356,Plug-in Hybrid Electric Vehicle (PHEV)
2017,7,28,98074.0,357,Battery Electric Vehicle (BEV)
2017,7,30,98074.0,360,Battery Electric Vehicle (BEV)
2017,7,31,98074.0,361,Battery Electric Vehicle (BEV)
2017,8,31,98074.0,362,Battery Electric Vehicle (BEV)
2017,8,32,98074.0,363,Battery Electric Vehicle (BEV)
2017,8,32,98074.0,364,Plug-in Hybrid Electric Vehicle (PHEV)
2017,8,33,98074.0,365,Plug-in Hybrid Electric Vehicle (PHEV)
2017,8,34,98074.0,366,Battery Electric Vehicle (BEV)
2017,8,35,98074.0,367,Battery Electric Vehicle (BEV)
2017,9,35,98074.0,368,Battery Electric Vehicle (BEV)
2017,9,36,98074.0,369,Battery Electric Vehicle (BEV)
2017,9,37,98074.0,370,Battery Electric Vehicle (BEV)
2017,9,38,98074.0,371,Battery Electric Vehicle (BEV)
2017,9,39,98074.0,372,Battery Electric Vehicle (BEV)
2017,9,39,98074.0,373,Plug-in Hybrid Electric Vehicle (PHEV)
2017,10,40,98074.0,374,Battery Electric Vehicle (BEV)
2017,10,41,98074.0,375,Battery Electric Vehicle (BEV)
2017,10,41,98074.0,376,Plug-in Hybrid Electric Vehicle (PHEV)
2017,10,42,98074.0,377,Battery Electric Vehicle (BEV)
2017,10,42,98074.0,378,Plug-in Hybrid Electric Vehicle (PHEV)
2017,10,43,98074.0,379,Battery Electric Vehicle (BEV)
2017,10,43,98074.0,380,Plug-in Hybrid Electric Vehicle (PHEV)
2017,11,45,98074.0,382,Plug-in Hybrid Electric Vehicle (PHEV)
2017,11,47,98074.0,383,Battery Electric Vehicle (BEV)
2017,12,48,98074.0,384,Plug-in Hybrid Electric Vehicle (PHEV)
2017,12,49,98074.0,385,Battery Electric Vehicle (BEV)
2017,12,50,98074.0,386,Battery Electric Vehicle (BEV)
2017,12,50,98074.0,387,Plug-in Hybrid Electric Vehicle (PHEV)
2017,12,52,98074.0,388,Battery Electric Vehicle (BEV)
2018,1,1,98074.0,390,Battery Electric Vehicle (BEV)
2018,1,2,98074.0,391,Battery Electric Vehicle (BEV)
2018,1,2,98074.0,392,Plug-in Hybrid Electric Vehicle (PHEV)
2018,1,3,98074.0,396,Battery Electric Vehicle (BEV)
2018,1,3,98074.0,397,Plug-in Hybrid Electric Vehicle (PHEV)
2018,1,4,98074.0,398,Battery Electric Vehicle (BEV)
2018,1,4,98074.0,399,Plug-in Hybrid Electric Vehicle (PHEV)
2018,1,5,98074.0,400,Battery Electric Vehicle (BEV)
2018,2,6,98074.0,402,Battery Electric Vehicle (BEV)
2018,2,6,98074.0,403,Plug-in Hybrid Electric Vehicle (PHEV)
2018,2,7,98074.0,404,Battery Electric Vehicle (BEV)
2018,2,7,98074.0,405,Plug-in Hybrid Electric Vehicle (PHEV)
2018,2,8,98074.0,406,Battery Electric Vehicle (BEV)
2018,2,8,98074.0,408,Plug-in Hybrid Electric Vehicle (PHEV)
2018,2,9,98074.0,410,Battery Electric Vehicle (BEV)
2018,3,9,98074.0,411,Battery Electric Vehicle (BEV)
2018,3,10,98074.0,412,Battery Electric Vehicle (BEV)
2018,3,10,98074.0,413,Plug-in Hybrid Electric Vehicle (PHEV)
2018,3,11,98074.0,414,Battery Electric Vehicle (BEV)
2018,3,11,98074.0,415,Plug-in Hybrid Electric Vehicle (PHEV)
2018,3,12,98074.0,416,Battery Electric Vehicle (BEV)
2018,3,12,98074.0,417,Plug-in Hybrid Electric Vehicle (PHEV)
2018,3,13,98074.0,418,Battery Electric Vehicle (BEV)
2018,3,13,98074.0,420,Plug-in Hybrid Electric Vehicle (PHEV)
2018,4,14,98074.0,421,Battery Electric Vehicle (BEV)
2018,4,15,98074.0,422,Battery Electric Vehicle (BEV)
2018,4,16,98074.0,423,Battery Electric Vehicle (BEV)
2018,4,17,98074.0,424,Battery Electric Vehicle (BEV)
2018,4,17,98074.0,425,Plug-in Hybrid Electric Vehicle (PHEV)
2018,5,18,98074.0,426,Battery Electric Vehicle (BEV)
2018,5,19,98074.0,427,Battery Electric Vehicle (BEV)
2018,5,19,98074.0,428,Plug-in Hybrid Electric Vehicle (PHEV)
2018,5,20,98074.0,429,Battery Electric Vehicle (BEV)
2018,5,21,98074.0,431,Battery Electric Vehicle (BEV)
2018,5,21,98074.0,432,Plug-in Hybrid Electric Vehicle (PHEV)
2018,5,22,98074.0,434,Battery Electric Vehicle (BEV)
2018,5,22,98074.0,435,Plug-in Hybrid Electric Vehicle (PHEV)
2018,6,22,98074.0,436,Battery Electric Vehicle (BEV)
2018,6,23,98074.0,437,Battery Electric Vehicle (BEV)
2018,6,23,98074.0,438,Plug-in Hybrid Electric Vehicle (PHEV)
2018,6,24,98074.0,440,Battery Electric Vehicle (BEV)
2018,6,24,98074.0,442,Plug-in Hybrid Electric Vehicle (PHEV)
2018,6,25,98074.0,443,Battery Electric Vehicle (BEV)
2018,6,26,98074.0,446,Battery Electric Vehicle (BEV)
2018,7,27,98074.0,449,Battery Electric Vehicle (BEV)
2018,7,28,98074.0,450,Battery Electric Vehicle (BEV)
2018,7,28,98074.0,451,Plug-in Hybrid Electric Vehicle (PHEV)
2018,7,29,98074.0,452,Battery Electric Vehicle (BEV)
2018,7,29,98074.0,453,Plug-in Hybrid Electric Vehicle (PHEV)
2018,7,30,98074.0,458,Battery Electric Vehicle (BEV)
2018,7,30,98074.0,460,Plug-in Hybrid Electric Vehicle (PHEV)
2018,8,31,98074.0,462,Battery Electric Vehicle (BEV)
2018,8,31,98074.0,463,Plug-in Hybrid Electric Vehicle (PHEV)
2018,8,32,98074.0,464,Battery Electric Vehicle (BEV)
2018,8,32,98074.0,465,Plug-in Hybrid Electric Vehicle (PHEV)
2018,8,33,98074.0,467,Battery Electric Vehicle (BEV)
2018,8,33,98074.0,468,Plug-in Hybrid Electric Vehicle (PHEV)
2018,8,34,98074.0,469,Plug-in Hybrid Electric Vehicle (PHEV)
2018,8,35,98074.0,470,Battery Electric Vehicle (BEV)
2018,9,36,98074.0,474,Battery Electric Vehicle (BEV)
2018,9,37,98074.0,475,Battery Electric Vehicle (BEV)
2018,9,38,98074.0,477,Battery Electric Vehicle (BEV)
2018,9,38,98074.0,478,Plug-in Hybrid Electric Vehicle (PHEV)
2018,9,39,98074.0,479,Battery Electric Vehicle (BEV)
2018,9,39,98074.0,480,Plug-in Hybrid Electric Vehicle (PHEV)
2018,10,40,98074.0,481,Battery Electric Vehicle (BEV)
2018,10,41,98074.0,482,Battery Electric Vehicle (BEV)
2018,10,41,98074.0,483,Plug-in Hybrid Electric Vehicle (PHEV)
2018,10,42,98074.0,484,Battery Electric Vehicle (BEV)
2018,10,42,98074.0,485,Plug-in Hybrid Electric Vehicle (PHEV)
2018,10,43,98074.0,486,Battery Electric Vehicle (BEV)
2018,10,44,98074.0,487,Battery Electric Vehicle (BEV)
2018,10,44,98074.0,488,Plug-in Hybrid Electric Vehicle (PHEV)
2018,11,44,98074.0,489,Battery Electric Vehicle (BEV)
2018,11,45,98074.0,491,Battery Electric Vehicle (BEV)
2018,11,45,98074.0,492,Plug-in Hybrid Electric Vehicle (PHEV)
2018,11,46,98074.0,494,Battery Electric Vehicle (BEV)
2018,11,47,98074.0,495,Battery Electric Vehicle (BEV)
2018,11,47,98074.0,496,Plug-in Hybrid Electric Vehicle (PHEV)
2018,11,48,98074.0,497,Battery Electric Vehicle (BEV)
2018,12,49,98074.0,498,Battery Electric Vehicle (BEV)
2018,12,49,98074.0,502,Plug-in Hybrid Electric Vehicle (PHEV)
2018,12,50,98074.0,503,Battery Electric Vehicle (BEV)
2018,12,51,98074.0,505,Battery Electric Vehicle (BEV)
2018,12,52,98074.0,507,Battery Electric Vehicle (BEV)
2018,12,52,98074.0,508,Plug-in Hybrid Electric Vehicle (PHEV)
2019,1,1,98074.0,509,Battery Electric Vehicle (BEV)
2019,1,1,98074.0,510,Plug-in Hybrid Electric Vehicle (PHEV)
2019,1,2,98074.0,513,Battery Electric Vehicle (BEV)
2019,1,2,98074.0,514,Plug-in Hybrid Electric Vehicle (PHEV)
2019,1,3,98074.0,515,Battery Electric Vehicle (BEV)
2019,1,3,98074.0,516,Plug-in Hybrid Electric Vehicle (PHEV)
2019,1,4,98074.0,517,Battery Electric Vehicle (BEV)
2019,1,4,98074.0,519,Plug-in Hybrid Electric Vehicle (PHEV)
2019,1,5,98074.0,525,Battery Electric Vehicle (BEV)
2019,2,5,98074.0,526,Battery Electric Vehicle (BEV)
2019,2,6,98074.0,527,Battery Electric Vehicle (BEV)
2019,2,7,98074.0,528,Battery Electric Vehicle (BEV)
2019,2,8,98074.0,529,Battery Electric Vehicle (BEV)
2019,2,9,98074.0,530,Battery Electric Vehicle (BEV)
2019,3,10,98074.0,531,Battery Electric Vehicle (BEV)
2019,3,10,98074.0,532,Plug-in Hybrid Electric Vehicle (PHEV)
2019,3,11,98074.0,533,Battery Electric Vehicle (BEV)
2019,3,11,98074.0,539,Plug-in Hybrid Electric Vehicle (PHEV)
2019,3,12,98074.0,540,Battery Electric Vehicle (BEV)
2019,3,13,98074.0,541,Battery Electric Vehicle (BEV)
2019,3,13,98074.0,542,Plug-in Hybrid Electric Vehicle (PHEV)
2019,4,14,98074.0,543,Battery Electric Vehicle (BEV)
2019,4,14,98074.0,544,Plug-in Hybrid Electric Vehicle (PHEV)
2019,4,15,98074.0,546,Battery Electric Vehicle (BEV)
2019,4,15,98074.0,548,Plug-in Hybrid Electric Vehicle (PHEV)
2019,4,16,98074.0,550,Battery Electric Vehicle (BEV)
2019,4,16,98074.0,552,Plug-in Hybrid Electric Vehicle (PHEV)
2019,4,17,98074.0,553,Battery Electric Vehicle (BEV)
2019,4,18,98074.0,555,Battery Electric Vehicle (BEV)
2019,5,18,98074.0,556,Battery Electric Vehicle (BEV)
2019,5,19,98074.0,558,Battery Electric Vehicle (BEV)
2019,5,19,98074.0,559,Plug-in Hybrid Electric Vehicle (PHEV)
2019,5,20,98074.0,560,Battery Electric Vehicle (BEV)
2019,5,20,98074.0,561,Plug-in Hybrid Electric Vehicle (PHEV)
2019,5,21,98074.0,562,Battery Electric Vehicle (BEV)
2019,5,21,98074.0,563,Plug-in Hybrid Electric Vehicle (PHEV)
2019,5,22,98074.0,564,Battery Electric Vehicle (BEV)
2019,6,23,98074.0,565,Battery Electric Vehicle (BEV)
2019,6,24,98074.0,566,Battery Electric Vehicle (BEV)
2019,6,25,98074.0,567,Battery Electric Vehicle (BEV)
2019,6,26,98074.0,568,Battery Electric Vehicle (BEV)
2019,6,26,98074.0,569,Plug-in Hybrid Electric Vehicle (PHEV)
2019,7,27,98074.0,571,Battery Electric Vehicle (BEV)
2019,7,28,98074.0,572,Battery Electric Vehicle (BEV)
2019,7,28,98074.0,574,Plug-in Hybrid Electric Vehicle (PHEV)
2019,7,29,98074.0,576,Battery Electric Vehicle (BEV)
2019,7,30,98074.0,578,Battery Electric Vehicle (BEV)
2019,7,31,98074.0,579,Battery Electric Vehicle (BEV)
2019,8,33,98074.0,580,Battery Electric Vehicle (BEV)
2019,8,34,98074.0,581,Battery Electric Vehicle (BEV)
2019,8,35,98074.0,582,Battery Electric Vehicle (BEV)
2019,9,36,98074.0,583,Battery Electric Vehicle (BEV)
2019,9,37,98074.0,585,Battery Electric Vehicle (BEV)
2019,9,38,98074.0,586,Battery Electric Vehicle (BEV)
2019,9,38,98074.0,587,Plug-in Hybrid Electric Vehicle (PHEV)
2019,9,39,98074.0,588,Battery Electric Vehicle (BEV)
2019,10,40,98074.0,589,Battery Electric Vehicle (BEV)
2019,10,40,98074.0,590,Plug-in Hybrid Electric Vehicle (PHEV)
2019,10,41,98074.0,592,Battery Electric Vehicle (BEV)
2019,10,41,98074.0,593,Plug-in Hybrid Electric Vehicle (PHEV)
2019,10,42,98074.0,594,Battery Electric Vehicle (BEV)
2019,10,42,98074.0,595,Plug-in Hybrid Electric Vehicle (PHEV)
2019,10,43,98074.0,596,Battery Electric Vehicle (BEV)
2019,10,43,98074.0,597,Plug-in Hybrid Electric Vehicle (PHEV)
2019,10,44,98074.0,598,Battery Electric Vehicle (BEV)
2019,11,45,98074.0,599,Battery Electric Vehicle (BEV)
2019,11,46,98074.0,600,Battery Electric Vehicle (BEV)
2019,11,47,98074.0,601,Battery Electric Vehicle (BEV)
2019,12,1,98074.0,602,Battery Electric Vehicle (BEV)
2019,12,1,98074.0,603,Plug-in Hybrid Electric Vehicle (PHEV)
2019,12,49,98074.0,604,Battery Electric Vehicle (BEV)
2019,12,49,98074.0,605,Plug-in Hybrid Electric Vehicle (PHEV)
2019,12,50,98074.0,606,Battery Electric Vehicle (BEV)
2019,12,51,98074.0,607,Battery Electric Vehicle (BEV)
2020,1,1,98074.0,608,Battery Electric Vehicle (BEV)
2020,1,2,98074.0,609,Battery Electric Vehicle (BEV)
2020,1,3,98074.0,610,Battery Electric Vehicle (BEV)
2020,1,4,98074.0,612,Battery Electric Vehicle (BEV)
2020,1,5,98074.0,613,Battery Electric Vehicle (BEV)
2020,2,6,98074.0,614,Battery Electric Vehicle (BEV)
2020,2,7,98074.0,615,Battery Electric Vehicle (BEV)
2020,2,7,98074.0,616,Plug-in Hybrid Electric Vehicle (PHEV)
2020,2,8,98074.0,618,Battery Electric Vehicle (BEV)
2020,2,8,98074.0,619,Plug-in Hybrid Electric Vehicle (PHEV)
2020,2,9,98074.0,621,Battery Electric Vehicle (BEV)
2020,3,10,98074.0,625,Battery Electric Vehicle (BEV)
2020,3,11,98074.0,626,Battery Electric Vehicle (BEV)
2020,3,11,98074.0,627,Plug-in Hybrid Electric Vehicle (PHEV)
2020,3,12,98074.0,628,Battery Electric Vehicle (BEV)
2020,3,13,98074.0,629,Battery Electric Vehicle (BEV)
2020,3,13,98074.0,630,Plug-in Hybrid Electric Vehicle (PHEV)
2020,3,14,98074.0,631,Battery Electric Vehicle (BEV)
2020,4,14,98074.0,632,Battery Electric Vehicle (BEV)
2020,4,15,98074.0,641,Battery Electric Vehicle (BEV)
2020,4,16,98074.0,642,Battery Electric Vehicle (BEV)
2020,5,19,98074.0,643,Battery Electric Vehicle (BEV)
2020,5,19,98074.0,645,Plug-in Hybrid Electric Vehicle (PHEV)
2020,5,21,98074.0,646,Battery Electric Vehicle (BEV)
2020,5,22,98074.0,647,Battery Electric Vehicle (BEV)
2020,6,24,98074.0,648,Battery Electric Vehicle (BEV)
2020,6,26,98074.0,649,Battery Electric Vehicle (BEV)
2020,7,28,98074.0,650,Battery Electric Vehicle (BEV)
2020,7,28,98074.0,651,Plug-in Hybrid Electric Vehicle (PHEV)
2020,7,29,98074.0,652,Battery Electric Vehicle (BEV)
2020,7,30,98074.0,653,Battery Electric Vehicle (BEV)
2020,7,31,98074.0,654,Battery Electric Vehicle (BEV)
2020,8,32,98074.0,655,Battery Electric Vehicle (BEV)
2020,8,32,98074.0,656,Plug-in Hybrid Electric Vehicle (PHEV)
2020,8,34,98074.0,657,Battery Electric Vehicle (BEV)
2020,9,36,98074.0,659,Battery Electric Vehicle (BEV)
2020,9,36,98074.0,660,Plug-in Hybrid Electric Vehicle (PHEV)
2020,9,37,98074.0,661,Battery Electric Vehicle (BEV)
2020,9,38,98074.0,662,Plug-in Hybrid Electric Vehicle (PHEV)
2020,9,39,98074.0,663,Battery Electric Vehicle (BEV)
2020,9,40,98074.0,664,Battery Electric Vehicle (BEV)
2020,9,40,98074.0,665,Plug-in Hybrid Electric Vehicle (PHEV)
2020,10,40,98074.0,666,Plug-in Hybrid Electric Vehicle (PHEV)
2020,10,41,98074.0,668,Battery Electric Vehicle (BEV)
2020,10,42,98074.0,669,Battery Electric Vehicle (BEV)
2020,10,43,98074.0,672,Battery Electric Vehicle (BEV)
2020,10,43,98074.0,673,Plug-in Hybrid Electric Vehicle (PHEV)
2020,10,44,98074.0,675,Battery Electric Vehicle (BEV)
2020,11,45,98074.0,676,Battery Electric Vehicle (BEV)
2020,11,46,98074.0,678,Battery Electric Vehicle (BEV)
2020,11,47,98074.0,679,Battery Electric Vehicle (BEV)
2020,11,48,98074.0,680,Battery Electric Vehicle (BEV)
2020,12,49,98074.0,682,Battery Electric Vehicle (BEV)
2020,12,51,98074.0,684,Battery Electric Vehicle (BEV)
2020,12,51,98074.0,685,Plug-in Hybrid Electric Vehicle (PHEV)
2020,12,52,98074.0,686,Battery Electric Vehicle (BEV)
2020,12,53,98074.0,687,Battery Electric Vehicle (BEV)
2021,1,1,98074.0,689,Battery Electric Vehicle (BEV)
2021,1,1,98074.0,690,Plug-in Hybrid Electric Vehicle (PHEV)
2021,1,2,98074.0,691,Battery Electric Vehicle (BEV)
2021,1,2,98074.0,692,Plug-in Hybrid Electric Vehicle (PHEV)
2021,1,3,98074.0,697,Battery Electric Vehicle (BEV)
2021,1,4,98074.0,698,Battery Electric Vehicle (BEV)
2021,1,4,98074.0,699,Plug-in Hybrid Electric Vehicle (PHEV)
2021,2,5,98074.0,700,Battery Electric Vehicle (BEV)
2021,2,5,98074.0,701,Plug-in Hybrid Electric Vehicle (PHEV)
2021,2,6,98074.0,702,Battery Electric Vehicle (BEV)
2021,2,7,98074.0,703,Battery Electric Vehicle (BEV)
2021,3,9,98074.0,704,Battery Electric Vehicle (BEV)
2021,3,10,98074.0,705,Battery Electric Vehicle (BEV)
2021,3,11,98074.0,706,Battery Electric Vehicle (BEV)
